Batter,Batter Team,Pitcher,Pitcher Team,AB,Avg,BABIP,ISO,SLG,1B,2B,3B,HR,XBH,RBI,TB,K%,OBP,BB
"Adam Frazier","LAA","Sandy Alcantara","MIA","17","0.471","0.43","0.41","0.88","5","1","0","2","3","5","15","5.9","0.500","1"
"Enrique Hernandez","LAD","Brandon Pfaadt","ARI","9","0.444","0.60","0.44","0.89","2","1","0","1","2","3","8","33.3","0.500","1"
"Kyle Tucker","LAD","Brandon Pfaadt","ARI","7","0.429","0.40","0.57","1.00","1","1","0","1","2","2","7","14.3","0.556","1"
"Mookie Betts","LAD","Brandon Pfaadt","ARI","27","0.407","0.43","0.26","0.67","8","1","0","2","3","4","18","14.8","0.448","2"
"Luis Campusano","SD","Peter Lambert","HOU","5","0.400","0.33","0.60","1.00","1","0","0","1","1","1","5","20.0","0.500","1"
"Travis d'Arnaud","LAA","Sandy Alcantara","MIA","10","0.400","0.38","0.50","0.90","1","2","0","1","3","4","9","10.0","0.600","3"
"Jackson Chourio","MIL","Taj Bradley","MIN","3","0.333","0.00","1.00","1.33","0","0","0","1","1","1","4","33.3","0.333","0"
"Jahmai Jones","BOS","Gage Jump","ATH","3","0.333","0.50","0.33","0.67","0","1","0","0","1","0","2","33.3","0.333","0"
"Brian Serven","ATH","Jake Bennett","BOS","3","0.333","0.00","1.00","1.33","0","0","0","1","1","2","4","33.3","0.333","0"
"Willi Castro","COL","Matthew Liberatore","STL","3","0.333","0.33","0.33","0.67","0","1","0","0","1","0","2","0.0","0.500","1"
"Dominic Smith","ATL","Gerrit Cole","NYY","3","0.333","0.00","1.00","1.33","0","0","0","1","1","1","4","66.7","0.500","1"
"James McCann","ARI","Yoshinobu Yamamoto","LAD","3","0.333","0.00","1.00","1.33","0","0","0","1","1","3","4","33.3","0.333","0"
"Ivan Herrera","STL","Kyle Freeland","COL","6","0.333","0.33","0.50","0.83","1","0","0","1","1","1","5","33.3","0.333","0"
"Andres Gimenez","TOR","Aaron Nola","PHI","6","0.333","0.50","0.50","0.83","1","0","0","1","1","3","5","50.0","0.429","1"
"Tommy Edman","LAD","Brandon Pfaadt","ARI","9","0.333","0.43","0.11","0.44","2","1","0","0","1","1","4","22.2","0.333","0"
"Josh Lowe","LAA","Sandy Alcantara","MIA","9","0.333","0.33","0.22","0.56","1","2","0","0","2","0","5","0.0","0.333","0"
"Xander Bogaerts","SD","Peter Lambert","HOU","9","0.333","0.29","0.33","0.67","2","0","0","1","1","4","6","11.1","0.400","1"
"Freddie Freeman","LAD","Brandon Pfaadt","ARI","27","0.333","0.35","0.22","0.56","5","3","0","1","4","4","15","11.1","0.379","2"
"Manny Machado","SD","Peter Lambert","HOU","13","0.308","0.31","0.08","0.38","3","1","0","0","1","0","5","0.0","0.357","1"
"Alec Bohm","PHI","Max Scherzer","TOR","24","0.292","0.35","0.13","0.42","6","0","0","1","1","4","10","25.0","0.292","0"
"Jordan Walker","STL","Kyle Freeland","COL","7","0.286","0.33","0.29","0.57","0","2","0","0","2","0","4","14.3","0.375","1"
"Yordan Alvarez","HOU","Michael King","SD","7","0.286","0.33","0.14","0.43","1","1","0","0","1","0","3","14.3","0.500","3"
"Teoscar Hernandez","LAD","Brandon Pfaadt","ARI","14","0.286","0.30","0.36","0.64","2","0","1","1","2","3","9","21.4","0.286","0"
"Bryce Harper","PHI","Max Scherzer","TOR","26","0.269","0.25","0.54","0.81","1","2","0","4","6","5","21","38.5","0.424","7"
"Geraldo Perdomo","ARI","Yoshinobu Yamamoto","LAD","15","0.267","0.27","0.20","0.47","3","0","0","1","1","2","7","20.0","0.313","1"
"Colt Keith","DET","Landen Roupp","SF","4","0.250","0.25","0.25","0.50","0","1","0","0","1","2","2","0.0","0.250","0"
"Carson Kelly","CHC","Seth Lugo","KC","4","0.250","0.50","0.25","0.50","0","1","0","0","1","1","2","50.0","0.250","0"
"Andrew Benintendi","CWS","Gavin Williams","CLE","8","0.250","0.29","0.13","0.38","1","1","0","0","1","3","3","12.5","0.400","2"
"Jose Siri","LAA","Sandy Alcantara","MIA","8","0.250","0.29","0.13","0.38","1","1","0","0","1","3","3","12.5","0.250","0"
"Alex Bregman","CHC","Seth Lugo","KC","12","0.250","0.33","0.17","0.42","1","2","0","0","2","0","5","25.0","0.250","0"
"Kyle Schwarber","PHI","Max Scherzer","TOR","20","0.250","0.38","0.30","0.55","3","0","0","2","2","3","11","50.0","0.400","5"
"Shohei Ohtani","LAD","Brandon Pfaadt","ARI","21","0.238","0.27","0.19","0.43","3","1","0","1","2","2","9","23.8","0.273","1"
"Ketel Marte","ARI","Yoshinobu Yamamoto","LAD","21","0.238","0.25","0.19","0.43","3","1","0","1","2","1","9","19.0","0.333","3"
"Seiya Suzuki","CHC","Seth Lugo","KC","9","0.222","0.17","0.33","0.56","1","0","0","1","1","2","5","22.2","0.222","0"
"Brandon Marsh","PHI","Max Scherzer","TOR","9","0.222","0.33","0.11","0.33","1","1","0","0","1","0","3","33.3","0.300","1"
"Amed Rosario","NYY","Chris Sale","ATL","9","0.222","0.33","0.11","0.33","1","1","0","0","1","2","3","33.3","0.222","0"
"Christian Walker","HOU","Michael King","SD","9","0.222","0.20","0.33","0.56","1","0","0","1","1","2","5","33.3","0.222","0"
"Gabriel Moreno","ARI","Yoshinobu Yamamoto","LAD","14","0.214","0.25","0.21","0.43","2","0","0","1","1","4","6","35.7","0.313","2"
"Jacob Young","WSH","Chase Burns","CIN","5","0.200","0.20","0.20","0.40","0","1","0","0","1","1","2","0.0","0.200","0"
"Pete Crow-Armstrong","CHC","Seth Lugo","KC","5","0.200","0.25","0.40","0.60","0","0","1","0","1","0","3","20.0","0.200","0"
"Vaughn Grissom","LAA","Sandy Alcantara","MIA","5","0.200","0.00","0.60","0.80","0","0","0","1","1","2","4","0.0","0.333","0"
"CJ Abrams","WSH","Chase Burns","CIN","5","0.200","0.33","0.20","0.40","0","1","0","0","1","1","2","40.0","0.333","1"
"Josh Naylor","SEA","Griffin Jax","TB","5","0.200","0.25","0.20","0.40","0","1","0","0","1","0","2","20.0","0.429","2"
"Taylor Ward","SEA","Griffin Jax","TB","5","0.200","0.00","0.60","0.80","0","0","0","1","1","2","4","40.0","0.286","1"
"Cedric Mullins","TB","George Kirby","SEA","20","0.200","0.29","0.10","0.30","2","2","0","0","2","3","6","30.0","0.273","2"
"Gunnar Henderson","BAL","Jacob deGrom","TEX","11","0.182","0.25","0.09","0.27","1","1","0","0","1","2","3","27.3","0.182","0"
"Masyn Winn","STL","Kyle Freeland","COL","6","0.167","0.20","0.17","0.33","0","1","0","0","1","1","2","16.7","0.167","0"
"Jose Altuve","HOU","Michael King","SD","12","0.167","0.20","0.25","0.42","1","0","0","1","1","1","5","50.0","0.167","0"
"Dansby Swanson","CHC","Seth Lugo","KC","20","0.150","0.19","0.05","0.20","2","1","0","0","1","1","4","25.0","0.208","2"
"Max Muncy","LAD","Brandon Pfaadt","ARI","20","0.150","0.19","0.10","0.25","1","2","0","0","2","3","5","25.0","0.182","1"
"J.T. Realmuto","PHI","Max Scherzer","TOR","66","0.106","0.12","0.11","0.21","4","1","0","2","3","3","14","31.8","0.169","4"
"Jesus Sanchez","TOR","Aaron Nola","PHI","20","0.100","0.07","0.15","0.25","1","0","0","1","1","3","5","25.0","0.182","2"
