Batter,Batter Team,Pitcher,Pitcher Team,AB,Avg,BABIP,ISO,SLG,1B,2B,3B,HR,XBH,RBI,TB,K%,OBP,BB
"Ernie Clement","TOR","Ryan Weathers","NYY","8","0.250","0.14","0.38","0.63","1","0","0","1","1","3","5","0.0","0.250","0"
"Brice Turang","MIL","Tarik Skubal","LAD","8","0.250","0.50","0.25","0.50","1","0","1","0","1","1","4","50.0","0.250","0"
"Tyler O'Neill","BAL","Freddy Peralta","TB","16","0.250","0.44","0.06","0.31","3","1","0","0","1","1","5","43.8","0.294","1"
"Cam Smith","HOU","Bryan Woo","SEA","9","0.222","0.33","0.11","0.33","1","1","0","0","1","2","3","33.3","0.222","0"
"Xavier Edwards","MIA","Nick Lodolo","CIN","9","0.222","0.33","0.11","0.33","1","1","0","0","1","0","3","33.3","0.364","2"
"Pete Alonso","BAL","Freddy Peralta","TB","9","0.222","0.29","0.11","0.33","1","1","0","0","1","1","3","22.2","0.462","2"
"Nolan Arenado","ARI","Bryce Elder","ATL","14","0.214","0.30","0.07","0.29","2","1","0","0","1","1","4","28.6","0.214","0"
"Chandler Simpson","TB","Trevor Rogers","BAL","5","0.200","0.20","0.20","0.40","0","1","0","0","1","0","2","0.0","0.200","0"
"Tyler Stephenson","CIN","Eury Perez","MIA","5","0.200","0.00","0.60","0.80","0","0","0","1","1","1","4","60.0","0.333","1"
"Brett Baty","NYM","Jake Irvin","WSH","10","0.200","0.00","0.60","0.80","0","0","0","2","2","2","8","10.0","0.273","1"
"Amed Rosario","NYY","Dylan Cease","TOR","20","0.200","0.22","0.05","0.25","3","1","0","0","1","0","5","10.0","0.304","3"
"Ben Rice","NYY","Dylan Cease","TOR","6","0.167","0.00","0.50","0.67","0","0","0","1","1","2","4","33.3","0.167","0"
"Taylor Walls","TB","Trevor Rogers","BAL","6","0.167","0.17","0.17","0.33","0","1","0","0","1","0","2","0.0","0.286","1"
"Nathaniel Lowe","CLE","Casey Mize","SD","6","0.167","0.25","0.17","0.33","0","1","0","0","1","0","2","33.3","0.167","0"
"Gary Sanchez","MIL","Tarik Skubal","LAD","13","0.154","0.29","0.08","0.23","1","1","0","0","1","1","3","46.2","0.313","2"
"Ketel Marte","ARI","Bryce Elder","ATL","7","0.143","0.20","0.14","0.29","0","1","0","0","1","2","2","28.6","0.250","1"
"Spencer Torkelson","DET","Sean Burke","CWS","8","0.125","0.20","0.13","0.25","0","1","0","0","1","1","2","37.5","0.125","0"
"LaMonte Wade Jr.","HOU","Bryan Woo","SEA","8","0.125","0.20","0.13","0.25","0","1","0","0","1","0","2","37.5","0.222","1"
"Randy Arozarena","SEA","Hunter Brown","HOU","16","0.063","0.11","0.06","0.13","0","1","0","0","1","0","2","43.8","0.167","1"
