Batter,Batter Team,Pitcher,Pitcher Team,AB,Avg,BABIP,ISO,SLG,1B,2B,3B,HR,XBH,RBI,TB,K%,OBP,BB
"Casey Schmitt","SF","Andrew Alvarez","WSH","2","0.500","0.50","0.50","1.00","0","1","0","0","1","0","2","0.0","0.500","0"
"Ryan Bliss","SEA","Trevor Rogers","BAL","2","1.000","1.00","1.00","2.00","1","0","1","0","1","1","4","0.0","1.000","0"
"Ian Happ","CHC","Tomoyuki Sugano","COL","2","0.500","0.50","0.50","1.00","0","1","0","0","1","0","2","0.0","0.500","0"
"Nico Hoerner","CHC","Tomoyuki Sugano","COL","2","1.000","1.00","0.50","1.50","1","1","0","0","1","2","3","0.0","1.000","0"
"Ryan O'Hearn","PIT","Eric Lauer","LAD","2","0.500","1.00","1.00","1.50","0","0","1","0","1","1","3","50.0","0.500","0"
"Tyler O'Neill","BAL","Logan Gilbert","SEA","2","0.500","0.50","0.50","1.00","0","1","0","0","1","1","2","0.0","0.500","0"
"Wyatt Langford","TEX","Stephen Kolek","KC","3","0.667","0.67","0.33","1.00","1","1","0","0","1","0","3","0.0","0.750","1"
"Jackson Chourio","MIL","J.T. Ginn","ATH","3","0.333","0.33","0.33","0.67","0","1","0","0","1","1","2","0.0","0.500","1"
"Mickey Gasper","BOS","Nick Martinez","TB","3","0.667","0.67","0.33","1.00","1","1","0","0","1","1","3","0.0","0.667","0"
"Josh Jung","TEX","Stephen Kolek","KC","3","0.333","0.33","0.33","0.67","0","1","0","0","1","0","2","0.0","0.333","0"
"Garrett Mitchell","MIL","J.T. Ginn","ATH","3","0.333","1.00","0.33","0.67","0","1","0","0","1","1","2","66.7","0.333","0"
"Edouard Julien","COL","Colin Rea","CHC","3","0.333","0.50","0.33","0.67","0","1","0","0","1","0","2","33.3","0.333","0"
"Zach McKinstry","DET","Taj Bradley","MIN","3","0.333","0.50","0.33","0.67","0","1","0","0","1","0","2","33.3","0.333","0"
"Christian Walker","HOU","Walbert Urena","LAA","3","0.667","0.67","0.33","1.00","1","1","0","0","1","1","3","0.0","0.667","0"
"Drew Millas","WSH","Adrian Houser","SF","4","0.250","0.33","0.25","0.50","0","1","0","0","1","0","2","25.0","0.400","1"
"Spencer Steer","CIN","Lucas Giolito","SD","4","0.500","0.50","0.75","1.25","0","1","1","0","2","2","5","0.0","0.600","0"
"Daylen Lile","WSH","Adrian Houser","SF","5","0.600","0.75","0.20","0.80","2","1","0","0","1","0","4","20.0","0.600","0"
"Evan Carter","TEX","Stephen Kolek","KC","5","0.200","0.20","0.20","0.40","0","1","0","0","1","0","2","0.0","0.200","0"
"Andruw Monasterio","BOS","Nick Martinez","TB","5","0.600","0.75","0.20","0.80","2","1","0","0","1","0","4","20.0","0.600","0"
"Marcelo Mayer","BOS","Nick Martinez","TB","6","0.167","0.20","0.17","0.33","0","1","0","0","1","0","2","16.7","0.167","0"
"CJ Abrams","WSH","Adrian Houser","SF","6","0.333","0.40","0.17","0.50","1","1","0","0","1","0","3","16.7","0.333","0"
"Ceddanne Rafaela","BOS","Nick Martinez","TB","6","0.167","0.17","0.17","0.33","0","1","0","0","1","0","2","0.0","0.167","0"
"Julio Rodriguez","SEA","Trevor Rogers","BAL","6","0.333","0.33","0.33","0.67","1","0","1","0","1","0","4","0.0","0.333","0"
"Jake Burger","TEX","Stephen Kolek","KC","6","0.667","0.67","0.17","0.83","3","1","0","0","1","1","5","0.0","0.714","0"
"Trent Grisham","NYY","Slade Cecconi","CLE","6","0.333","0.40","0.17","0.50","1","1","0","0","1","0","3","16.7","0.429","1"
"Pete Alonso","BAL","Logan Gilbert","SEA","6","0.167","0.25","0.17","0.33","0","1","0","0","1","0","2","33.3","0.167","0"
"Gunnar Henderson","BAL","Logan Gilbert","SEA","8","0.125","0.25","0.13","0.25","0","1","0","0","1","0","2","50.0","0.222","1"
"Michael Harris II","ATL","Erick Fedde","CWS","9","0.667","0.67","0.11","0.78","5","1","0","0","1","5","7","0.0","0.667","0"
"Victor Robles","SEA","Trevor Rogers","BAL","10","0.300","0.33","0.10","0.40","2","1","0","0","1","1","4","10.0","0.417","2"
"Juan Soto","NYM","Dustin May","STL","11","0.182","0.22","0.18","0.36","0","2","0","0","2","0","4","18.2","0.400","4"
"Bobby Witt Jr.","KC","Nathan Eovaldi","TEX","12","0.333","0.36","0.33","0.67","2","0","2","0","2","3","8","8.3","0.333","0"
"Nolan Gorman","STL","Freddy Peralta","NYM","12","0.250","0.30","0.08","0.33","2","1","0","0","1","1","4","16.7","0.438","4"
"Freddie Freeman","LAD","Paul Skenes","PIT","12","0.167","0.20","0.08","0.25","1","1","0","0","1","0","3","16.7","0.167","0"
"Andres Gimenez","TOR","Zack Wheeler","PHI","13","0.231","0.27","0.08","0.31","2","1","0","0","1","0","4","15.4","0.286","0"
"Nathaniel Lowe","CIN","Lucas Giolito","SD","19","0.263","0.45","0.11","0.37","3","2","0","0","2","1","7","42.1","0.300","1"
"Bryan Reynolds","PIT","Eric Lauer","LAD","20","0.250","0.36","0.05","0.30","4","1","0","0","1","0","6","30.0","0.286","1"
"Ozzie Albies","ATL","Erick Fedde","CWS","20","0.250","0.25","0.10","0.35","3","2","0","0","2","2","7","5.0","0.273","1"
"Alec Burleson","STL","Freddy Peralta","NYM","21","0.190","0.21","0.10","0.29","2","2","0","0","2","0","6","9.5","0.250","2"
"Salvador Perez","KC","Nathan Eovaldi","TEX","21","0.190","0.40","0.05","0.24","3","1","0","0","1","1","5","52.4","0.190","0"
"Jesus Sanchez","TOR","Zack Wheeler","PHI","22","0.318","0.44","0.05","0.36","6","1","0","0","1","2","8","27.3","0.348","1"
