Batter,Batter Team,Pitcher,Pitcher Team,AB,Avg,BABIP,ISO,SLG,1B,2B,3B,HR,XBH,RBI,TB,K%,OBP,BB
"Dane Myers","CIN","David Peterson","CHC","8","0.500","0.57","0.13","0.63","3","1","0","0","1","1","5","12.5","0.556","1"
"JJ Bleday","CIN","David Peterson","CHC","12","0.500","0.56","0.25","0.75","5","0","0","1","1","4","9","16.7","0.500","0"
"Tyler Stephenson","CIN","David Peterson","CHC","12","0.500","0.60","0.17","0.67","4","2","0","0","2","5","8","16.7","0.538","1"
"Marcus Semien","NYM","Hunter Brown","HOU","23","0.478","0.65","0.04","0.52","10","1","0","0","1","2","12","26.1","0.500","1"
"David Fry","CLE","Michael Wacha","KC","9","0.444","0.60","0.44","0.89","2","1","0","1","2","2","8","33.3","0.444","0"
"Luis Robert","NYM","Hunter Brown","HOU","12","0.417","1.00","0.33","0.75","3","1","0","1","2","1","9","58.3","0.417","0"
"Kody Clemens","MIN","Luis Castillo","CWS","5","0.400","0.00","1.20","1.60","0","0","0","2","2","4","8","0.0","0.571","2"
"Trea Turner","PHI","Reid Detmers","LAA","5","0.400","0.25","0.80","1.20","0","1","0","1","2","1","6","0.0","0.625","2"
"Ke'Bryan Hayes","CIN","David Peterson","CHC","10","0.400","0.44","0.10","0.50","3","1","0","0","1","2","5","20.0","0.462","2"
"Bobby Witt Jr.","KC","Tanner Bibee","CLE","24","0.375","0.38","0.38","0.75","6","0","0","3","3","4","18","20.8","0.483","5"
"Luke Keaschall","MIN","Luis Castillo","CWS","3","0.333","0.50","0.33","0.67","0","1","0","0","1","1","2","33.3","0.333","0"
"Braden Montgomery","CWS","Dean Kremer","MIN","3","0.333","0.50","0.33","0.67","0","1","0","0","1","0","2","33.3","0.333","0"
"Drew Romo","CWS","Dean Kremer","MIN","3","0.333","0.33","0.33","0.67","0","1","0","0","1","2","2","0.0","0.333","0"
"Cody Bellinger","NYY","Patrick Sandoval","BOS","3","0.333","0.00","1.00","1.33","0","0","0","1","1","2","4","33.3","0.333","0"
"Paul Goldschmidt","NYY","Patrick Sandoval","BOS","3","0.333","0.33","0.33","0.67","0","1","0","0","1","0","2","0.0","0.333","0"
"Brady House","WSH","Eury Perez","MIA","6","0.333","0.25","0.67","1.00","0","1","0","1","2","2","6","16.7","0.429","1"
"Jose Caballero","NYY","Patrick Sandoval","BOS","6","0.333","0.67","0.17","0.50","1","1","0","0","1","2","3","50.0","0.333","0"
"Daylen Lile","WSH","Eury Perez","MIA","9","0.333","0.43","0.22","0.56","2","0","1","0","1","2","5","22.2","0.333","0"
"Elly De La Cruz","CIN","David Peterson","CHC","9","0.333","0.38","0.11","0.44","2","1","0","0","1","3","4","11.1","0.333","0"
"Cedric Mullins","TB","Casey Mize","SD","10","0.300","0.43","0.40","0.70","0","2","1","0","3","0","7","30.0","0.364","1"
"Gleyber Torres","DET","Tarik Skubal","LAD","10","0.300","0.25","0.30","0.60","2","0","0","1","1","1","6","10.0","0.500","3"
"Steven Kwan","CLE","Michael Wacha","KC","24","0.292","0.27","0.17","0.46","5","1","0","1","2","2","11","4.2","0.292","0"
"JP Crawford","SEA","Dylan Cease","TOR","7","0.286","0.40","0.14","0.43","1","1","0","0","1","0","3","28.6","0.375","1"
"Ryan Jeffers","MIN","Luis Castillo","CWS","14","0.286","0.33","0.07","0.36","3","1","0","0","1","4","5","14.3","0.286","0"
"Trevor Larnach","MIN","Luis Castillo","CWS","21","0.286","0.38","0.24","0.52","3","1","2","0","3","2","11","23.8","0.286","0"
"Nasim Nuñez","WSH","Eury Perez","MIA","4","0.250","0.00","0.75","1.00","0","0","0","1","1","1","4","0.0","0.250","0"
"Caleb Durbin","BOS","Cam Schlittler","NYY","8","0.250","0.20","0.38","0.63","1","0","0","1","1","2","5","25.0","0.250","0"
"Byron Buxton","MIN","Luis Castillo","CWS","8","0.250","0.25","0.38","0.63","1","0","0","1","1","2","5","37.5","0.250","0"
"Josh Naylor","SEA","Dylan Cease","TOR","28","0.250","0.30","0.07","0.32","5","2","0","0","2","5","9","17.9","0.250","0"
"TJ Friedl","CIN","David Peterson","CHC","9","0.222","0.33","0.11","0.33","1","1","0","0","1","0","3","33.3","0.364","1"
"Josh Bell","MIN","Luis Castillo","CWS","33","0.212","0.28","0.06","0.27","5","2","0","0","2","3","9","24.2","0.333","6"
"Austin Hays","SD","Shane McClanahan","TB","24","0.208","0.31","0.17","0.38","3","1","0","1","2","3","9","41.7","0.240","1"
"Angel Martinez","CLE","Michael Wacha","KC","5","0.200","0.25","0.20","0.40","0","1","0","0","1","0","2","20.0","0.333","1"
"Randy Arozarena","SEA","Dylan Cease","TOR","15","0.200","0.14","0.40","0.60","1","0","0","2","2","5","9","40.0","0.250","1"
"Hunter Goodman","COL","Grant Holmes","ATL","6","0.167","0.50","0.17","0.33","0","1","0","0","1","1","2","66.7","0.167","0"
"Francisco Lindor","NYM","Hunter Brown","HOU","6","0.167","0.00","0.50","0.67","0","0","0","1","1","3","4","33.3","0.167","0"
"Eugenio Suarez","CIN","David Peterson","CHC","12","0.167","0.22","0.08","0.25","1","1","0","0","1","2","3","25.0","0.286","2"
"CJ Abrams","WSH","Eury Perez","MIA","13","0.154","0.11","0.31","0.46","0","1","0","1","2","1","6","23.1","0.154","0"
"Dylan Crews","WSH","Eury Perez","MIA","7","0.143","0.17","0.14","0.29","0","1","0","0","1","1","2","14.3","0.143","0"
"Willson Contreras","BOS","Cam Schlittler","NYY","9","0.111","0.17","0.11","0.22","0","1","0","0","1","1","2","33.3","0.111","0"
"Taylor Ward","SEA","Dylan Cease","TOR","10","0.100","0.17","0.10","0.20","0","1","0","0","1","0","2","40.0","0.182","1"
"Luis Rengifo","SD","Shane McClanahan","TB","11","0.091","0.14","0.09","0.18","0","1","0","0","1","0","2","36.4","0.091","0"
