Batter,Batter Team,Pitcher,Pitcher Team,AB,Avg,BABIP,ISO,SLG,1B,2B,3B,HR,XBH,RBI,TB,K%,OBP,BB
"Miguel Rojas","LAD","Aaron Nola","PHI","36","0.306","0.31","0.08","0.39","8","3","0","0","3","5","14","2.8","0.342","2"
"Bryan Reynolds","PIT","Max Fried","NYY","23","0.304","0.33","0.17","0.48","5","1","0","1","2","2","11","17.4","0.333","1"
"Willy Adames","SF","Seth Lugo","KC","7","0.286","0.20","0.43","0.71","1","0","0","1","1","1","5","14.3","0.375","1"
"Marcell Ozuna","PIT","Gerrit Cole","NYY","18","0.278","0.31","0.17","0.44","4","0","0","1","1","1","8","22.2","0.350","2"
"Paul Goldschmidt","NYY","Mitch Keller","PIT","35","0.257","0.31","0.14","0.40","6","2","0","1","3","3","14","22.9","0.316","3"
"Luke Keaschall","MIN","Slade Cecconi","CLE","4","0.250","0.25","0.25","0.50","0","1","0","0","1","1","2","25.0","0.200","0"
"Ceddanne Rafaela","BOS","Kyle Bradish","BAL","4","0.250","0.50","0.25","0.50","0","1","0","0","1","0","2","50.0","0.250","0"
"Luis Urias","TOR","Griffin Jax","TB","4","0.250","0.00","0.75","1.00","0","0","0","1","1","1","4","0.0","0.250","0"
"Kyle Tucker","LAD","Aaron Nola","PHI","12","0.250","0.11","0.58","0.83","0","1","0","2","3","4","10","8.3","0.250","0"
"Jeff McNeil","ATH","Merrill Kelly","ARI","12","0.250","0.17","0.67","0.92","0","0","1","2","3","5","11","33.3","0.250","0"
"Bryce Harper","PHI","Eric Lauer","LAD","12","0.250","0.25","0.25","0.50","2","0","0","1","1","1","6","25.0","0.308","1"
"Freddie Freeman","LAD","Aaron Nola","PHI","76","0.237","0.25","0.13","0.37","12","4","0","2","6","13","28","14.5","0.333","10"
"Ty France","SD","Martin Perez","ATL","18","0.222","0.23","0.22","0.44","2","1","0","1","2","2","8","27.8","0.318","1"
"Junior Caminero","TB","Braydon Fisher","TOR","5","0.200","0.25","0.20","0.40","0","1","0","0","1","1","2","20.0","0.200","0"
"Jazz Chisholm Jr.","NYY","Mitch Keller","PIT","5","0.200","0.25","0.20","0.40","0","1","0","0","1","0","2","20.0","0.429","2"
"Kyle Schwarber","PHI","Eric Lauer","LAD","5","0.200","0.33","0.20","0.40","0","1","0","0","1","0","2","40.0","0.200","0"
"Dominic Smith","ATL","Michael King","SD","10","0.200","0.25","0.10","0.30","1","1","0","0","1","0","3","20.0","0.200","0"
"Kyle Manzardo","CLE","Bailey Ober","MIN","15","0.200","0.25","0.07","0.27","2","1","0","0","1","2","4","20.0","0.200","0"
"Teoscar Hernandez","LAD","Aaron Nola","PHI","15","0.200","0.17","0.20","0.40","2","0","0","1","1","2","6","13.3","0.250","1"
"Jarren Duran","BOS","Kyle Bradish","BAL","11","0.182","0.20","0.36","0.55","0","1","0","1","2","4","6","45.5","0.182","0"
"Vladimir Guerrero Jr.","TOR","Griffin Jax","TB","11","0.182","0.20","0.09","0.27","1","1","0","0","1","0","3","9.1","0.250","1"
"Brandon Lowe","PIT","Gerrit Cole","NYY","40","0.175","0.27","0.08","0.25","6","0","0","1","1","2","10","42.5","0.267","5"
"Myles Straw","TOR","Griffin Jax","TB","12","0.167","0.20","0.08","0.25","1","1","0","0","1","1","3","16.7","0.231","1"
"Max Muncy","LAD","Aaron Nola","PHI","25","0.160","0.29","0.04","0.20","3","1","0","0","1","1","5","44.0","0.192","1"
"J.T. Realmuto","PHI","Eric Lauer","LAD","15","0.133","0.20","0.07","0.20","1","1","0","0","1","1","3","33.3","0.188","1"
"Shohei Ohtani","LAD","Aaron Nola","PHI","8","0.125","0.17","0.13","0.25","0","1","0","0","1","1","2","37.5","0.200","1"
"Ozzie Albies","ATL","Michael King","SD","8","0.125","0.00","0.38","0.50","0","0","0","1","1","3","4","37.5","0.125","0"
"Ryan McMahon","NYY","Mitch Keller","PIT","8","0.125","0.17","0.13","0.25","0","1","0","0","1","0","2","25.0","0.300","2"
"JP Crawford","SEA","Brady Singer","CIN","8","0.125","0.00","0.38","0.50","0","0","0","1","1","1","4","25.0","0.364","2"
"Andy Pages","LAD","Aaron Nola","PHI","9","0.111","0.20","0.11","0.22","0","1","0","0","1","1","2","44.4","0.111","0"
"Josh Naylor","SEA","Brady Singer","CIN","28","0.107","0.08","0.14","0.25","1","1","0","1","2","4","7","10.7","0.107","0"
"Ryan O'Hearn","PIT","Gerrit Cole","NYY","19","0.105","0.07","0.21","0.32","0","1","0","1","2","2","6","15.8","0.105","0"
"Tommy Edman","LAD","Aaron Nola","PHI","20","0.050","0.05","0.05","0.10","0","1","0","0","1","0","2","0.0","0.095","1"
