Batter,Batter Team,Pitcher,Pitcher Team,AB,Avg,BABIP,ISO,SLG,1B,2B,3B,HR,XBH,RBI,TB,K%,OBP,BB
"Ezequiel Duran","TEX","Joey Cantillo","CLE","5","0.400","0.50","0.20","0.60","1","1","0","0","1","2","3","20.0","0.400","0"
"Yordan Alvarez","HOU","Taj Bradley","MIN","5","0.400","0.50","0.20","0.60","1","1","0","0","1","1","3","20.0","0.400","0"
"Casey Schmitt","SF","Zac Gallen","ARI","10","0.400","0.33","0.30","0.70","3","0","0","1","1","2","7","10.0","0.364","0"
"Brice Turang","MIL","Andrew Abbott","CIN","8","0.375","0.38","0.25","0.63","1","2","0","0","2","1","5","0.0","0.444","1"
"Michael Massey","KC","Shane McClanahan","TB","3","0.333","0.33","0.33","0.67","0","1","0","0","1","0","2","0.0","0.333","0"
"Dominic Smith","ATL","Michael McGreevy","STL","3","0.333","0.33","0.33","0.67","0","1","0","0","1","0","2","0.0","0.333","0"
"Jakob Marsee","MIA","Kyle Freeland","COL","6","0.333","0.40","0.33","0.67","0","2","0","0","2","2","4","16.7","0.333","0"
"Chandler Simpson","TB","Seth Lugo","KC","6","0.333","0.40","0.17","0.50","1","1","0","0","1","1","3","16.7","0.333","0"
"Bryce Harper","PHI","Paul Skenes","PIT","6","0.333","0.33","0.50","0.83","1","0","0","1","1","1","5","33.3","0.333","0"
"Jonathan Aranda","TB","Seth Lugo","KC","9","0.333","0.43","0.11","0.44","2","1","0","0","1","2","4","22.2","0.333","0"
"Jung Hoo Lee","SF","Zac Gallen","ARI","10","0.300","0.22","0.30","0.60","2","0","0","1","1","1","6","0.0","0.364","1"
"Luis Arraez","SF","Zac Gallen","ARI","20","0.300","0.32","0.05","0.35","5","1","0","0","1","1","7","10.0","0.286","0"
"William Contreras","MIL","Andrew Abbott","CIN","17","0.294","0.40","0.24","0.53","3","1","0","1","2","1","9","35.3","0.333","1"
"Brandon Marsh","PHI","Paul Skenes","PIT","7","0.286","0.40","0.14","0.43","1","1","0","0","1","1","3","28.6","0.375","1"
"Dansby Swanson","CHC","Walker Buehler","SD","21","0.286","0.33","0.05","0.33","5","1","0","0","1","3","7","14.3","0.348","2"
"Brandon Lowe","PIT","Zack Wheeler","PHI","18","0.278","0.36","0.39","0.67","1","2","1","1","4","2","12","33.3","0.350","2"
"Michael Conforto","CHC","Walker Buehler","SD","11","0.273","0.17","0.55","0.82","1","0","0","2","2","2","9","27.3","0.385","1"
"Bobby Witt Jr.","KC","Shane McClanahan","TB","4","0.250","0.00","0.75","1.00","0","0","0","1","1","2","4","25.0","0.400","1"
"Alex Bregman","CHC","Walker Buehler","SD","4","0.250","0.25","0.25","0.50","0","1","0","0","1","0","2","0.0","0.400","0"
"Ian Happ","CHC","Walker Buehler","SD","8","0.250","0.40","0.13","0.38","1","1","0","0","1","0","3","37.5","0.400","1"
"Christian Walker","HOU","Taj Bradley","MIN","8","0.250","0.25","0.38","0.63","1","0","0","1","1","2","5","37.5","0.250","0"
"Christian Yelich","MIL","Andrew Abbott","CIN","24","0.250","0.38","0.13","0.38","5","0","0","1","1","2","9","41.7","0.250","0"
"Yainer Diaz","HOU","Taj Bradley","MIN","13","0.231","0.13","0.46","0.69","1","0","0","2","2","5","9","23.1","0.231","0"
"Alec Bohm","PHI","Paul Skenes","PIT","9","0.222","0.25","0.11","0.33","1","1","0","0","1","0","3","11.1","0.222","0"
"Rafael Marchan","PHI","Paul Skenes","PIT","5","0.200","0.33","0.20","0.40","0","1","0","0","1","0","2","40.0","0.200","0"
"Joey Ortiz","MIL","Andrew Abbott","CIN","10","0.200","0.14","0.40","0.60","0","1","0","1","2","3","6","20.0","0.200","0"
"Yandy Diaz","TB","Seth Lugo","KC","10","0.200","0.13","0.40","0.60","0","1","0","1","2","1","6","10.0","0.200","0"
"Marcell Ozuna","PIT","Zack Wheeler","PHI","64","0.188","0.27","0.14","0.33","8","1","1","2","4","7","21","39.1","0.224","3"
"Isaac Paredes","HOU","Taj Bradley","MIN","6","0.167","0.00","0.50","0.67","0","0","0","1","1","2","4","50.0","0.167","0"
"Rafael Devers","SF","Zac Gallen","ARI","12","0.167","0.29","0.08","0.25","1","1","0","0","1","0","3","41.7","0.333","3"
"Willy Adames","SF","Zac Gallen","ARI","28","0.143","0.06","0.32","0.46","1","0","0","3","3","6","13","28.6","0.226","3"
"Jared Triolo","PIT","Zack Wheeler","PHI","8","0.125","0.33","0.13","0.25","0","1","0","0","1","1","2","62.5","0.125","0"
"Heliot Ramos","SF","Zac Gallen","ARI","12","0.083","0.10","0.08","0.17","0","1","0","0","1","0","2","16.7","0.214","2"
"Matt Chapman","SF","Zac Gallen","ARI","17","0.059","0.08","0.06","0.12","0","1","0","0","1","0","2","29.4","0.059","0"
