Batter,Batter Team,Pitcher,Pitcher Team,AB,Avg,BABIP,ISO,SLG,1B,2B,3B,HR,XBH,RBI,TB,K%,OBP,BB
"Nico Hoerner","CHC","Jared Jones","PIT","8","0.375","0.38","0.25","0.63","1","2","0","0","2","1","5","0.0","0.375","0"
"Kyle Tucker","LAD","Sean Manaea","NYM","22","0.364","0.29","0.59","0.95","3","1","0","4","5","5","21","18.2","0.391","0"
"Jacob Young","WSH","Eduardo Rodriguez","ARI","3","0.333","0.33","0.67","1.00","0","0","1","0","1","0","3","0.0","0.333","0"
"Ezequiel Tovar","COL","Shane Drohan","MIL","3","0.333","0.50","0.33","0.67","0","1","0","0","1","1","2","33.3","0.333","0"
"Kyle Stowers","MIA","German Marquez","SD","3","0.333","1.00","0.33","0.67","0","1","0","0","1","0","2","66.7","0.333","0"
"Alec Bohm","PHI","Will Warren","NYY","3","0.333","0.50","0.33","0.67","0","1","0","0","1","1","2","33.3","0.333","0"
"Cedric Mullins","TB","Joey Cantillo","CLE","3","0.333","0.00","1.00","1.33","0","0","0","1","1","1","4","66.7","0.333","0"
"Nick Gonzales","PIT","Matthew Boyd","CHC","6","0.333","0.40","0.17","0.50","1","1","0","0","1","0","3","16.7","0.429","0"
"Brooks Lee","MIN","Jacob Lopez","ATH","6","0.333","0.25","0.50","0.83","1","0","0","1","1","1","5","16.7","0.333","0"
"Seiya Suzuki","CHC","Jared Jones","PIT","6","0.333","0.33","0.50","0.83","1","0","0","1","1","2","5","33.3","0.500","2"
"Nathaniel Lowe","CIN","Dustin May","STL","6","0.333","0.25","0.50","0.83","1","0","0","1","1","2","5","16.7","0.333","0"
"Trent Grisham","NYY","Jesus Luzardo","PHI","6","0.333","0.50","0.17","0.50","1","1","0","0","1","1","3","33.3","0.333","0"
"Myles Straw","TOR","Patrick Sandoval","BOS","9","0.333","0.38","0.11","0.44","2","1","0","0","1","0","4","11.1","0.333","0"
"JP Crawford","SEA","MacKenzie Gore","TEX","10","0.300","0.20","0.60","0.90","1","0","0","2","2","3","9","30.0","0.300","0"
"Miguel Rojas","LAD","Sean Manaea","NYM","10","0.300","0.38","0.10","0.40","2","1","0","0","1","0","4","20.0","0.364","1"
"Salvador Perez","KC","Tarik Skubal","DET","39","0.282","0.30","0.36","0.64","5","2","0","4","6","9","25","30.8","0.282","0"
"Teoscar Hernandez","LAD","Sean Manaea","NYM","18","0.278","0.31","0.17","0.44","4","0","0","1","1","3","8","22.2","0.350","2"
"Mookie Betts","LAD","Sean Manaea","NYM","36","0.278","0.25","0.42","0.69","3","2","2","3","7","8","25","13.9","0.350","3"
"Wyatt Langford","TEX","Bryce Miller","SEA","4","0.250","0.33","0.25","0.50","0","1","0","0","1","0","2","25.0","0.400","1"
"Tim Tawa","ARI","Carson Palmquist","WSH","4","0.250","0.33","0.25","0.50","0","1","0","0","1","1","2","25.0","0.250","0"
"Trevor Larnach","MIN","Jacob Lopez","ATH","4","0.250","0.00","0.75","1.00","0","0","0","1","1","1","4","25.0","0.400","1"
"Kyle Schwarber","PHI","Will Warren","NYY","4","0.250","0.00","0.75","1.00","0","0","0","1","1","2","4","75.0","0.500","2"
"Randy Arozarena","SEA","MacKenzie Gore","TEX","8","0.250","0.50","0.50","0.75","0","1","0","1","2","2","6","62.5","0.250","0"
"Freddie Freeman","LAD","Sean Manaea","NYM","20","0.250","0.27","0.15","0.40","4","0","0","1","1","2","8","20.0","0.318","1"
"Michael Busch","CHC","Jared Jones","PIT","9","0.222","0.40","0.22","0.44","0","2","0","0","2","0","4","44.4","0.222","0"
"Max Muncy","LAD","Sean Manaea","NYM","9","0.222","0.00","0.67","0.89","0","0","0","2","2","3","8","22.2","0.417","2"
"Caleb Durbin","BOS","Trey Yesavage","TOR","5","0.200","0.00","0.60","0.80","0","0","0","1","1","1","4","0.0","0.200","0"
"Dylan Crews","WSH","Eduardo Rodriguez","ARI","5","0.200","0.00","0.60","0.80","0","0","0","1","1","1","4","40.0","0.200","0"
"Andy Pages","LAD","Sean Manaea","NYM","5","0.200","0.50","0.20","0.40","0","1","0","0","1","0","2","60.0","0.200","0"
"Luke Maile","KC","Tarik Skubal","DET","5","0.200","0.25","0.20","0.40","0","1","0","0","1","1","2","20.0","0.333","1"
"Bryan Reynolds","PIT","Matthew Boyd","CHC","10","0.200","0.29","0.10","0.30","1","1","0","0","1","0","3","30.0","0.273","1"
"Curtis Mead","WSH","Eduardo Rodriguez","ARI","6","0.167","0.00","0.50","0.67","0","0","0","1","1","2","4","0.0","0.167","0"
"Willson Contreras","BOS","Trey Yesavage","TOR","6","0.167","0.25","0.17","0.33","0","1","0","0","1","1","2","33.3","0.167","0"
"Jorge Soler","LAA","Logan Webb","SF","17","0.118","0.20","0.18","0.29","1","0","0","1","1","2","5","64.7","0.167","1"
"Lane Thomas","KC","Tarik Skubal","DET","10","0.100","0.00","0.30","0.40","0","0","0","1","1","4","4","40.0","0.100","0"
