Batter,Batter Team,Pitcher,Pitcher Team,AB,Avg,BABIP,ISO,SLG,1B,2B,3B,HR,XBH,RBI,TB,K%,OBP,BB
"Trevor Larnach","MIN","Erick Fedde","CWS","11","0.182","0.29","0.09","0.27","1","1","0","0","1","0","3","36.4","0.308","2"
"Seiya Suzuki","CHC","Andrew Abbott","CIN","17","0.176","0.12","0.18","0.35","2","0","0","1","1","3","6","5.9","0.238","2"
"Byron Buxton","MIN","Erick Fedde","CWS","6","0.167","0.20","0.17","0.33","0","1","0","0","1","0","2","16.7","0.167","0"
"Gary Sanchez","MIL","Cal Quantrill","TEX","6","0.167","0.33","0.17","0.33","0","1","0","0","1","0","2","50.0","0.286","1"
"Javier Baez","DET","Blake Snell","LAD","6","0.167","0.25","0.17","0.33","0","1","0","0","1","0","2","33.3","0.286","1"
"Lawrence Butler","ATH","Shane Baz","BAL","12","0.167","0.25","0.08","0.25","1","1","0","0","1","1","3","33.3","0.167","0"
"Jarren Duran","BOS","Carlos Rodon","NYY","18","0.167","0.23","0.06","0.22","2","1","0","0","1","0","4","27.8","0.250","1"
"Gleyber Torres","DET","Blake Snell","LAD","19","0.158","0.17","0.16","0.32","2","0","0","1","1","3","6","31.6","0.304","4"
"Adley Rutschman","BOS","Carlos Rodon","NYY","7","0.143","0.20","0.14","0.29","0","1","0","0","1","0","2","28.6","0.143","0"
"Brice Turang","MIL","Cal Quantrill","TEX","7","0.143","0.17","0.14","0.29","0","1","0","0","1","0","2","14.3","0.143","0"
"Alex Bregman","CHC","Andrew Abbott","CIN","7","0.143","0.14","0.14","0.29","0","1","0","0","1","1","2","0.0","0.250","1"
"Junior Caminero","TB","Walker Buehler","SD","8","0.125","0.00","0.38","0.50","0","0","0","1","1","1","4","12.5","0.222","1"
"Jarren Duran","BOS","Max Fried","NYY","16","0.125","0.20","0.13","0.25","0","2","0","0","2","0","4","37.5","0.125","0"
