Batter,Batter Team,Pitcher,Pitcher Team,AB,Avg,BABIP,ISO,SLG,1B,2B,3B,HR,XBH,RBI,TB,K%,OBP,BB
"Julio Rodriguez","SEA","Nathan Eovaldi","TEX","24","0.375","0.53","0.17","0.54","7","1","0","1","2","3","13","33.3","0.375","0"
"Nathaniel Lowe","CIN","Andre Pallante","STL","11","0.364","0.29","0.55","0.91","2","0","0","2","2","4","10","18.2","0.417","1"
"Christian Yelich","MIL","Ryan Feltner","COL","14","0.357","0.42","0.21","0.57","2","3","0","0","3","0","8","14.3","0.400","0"
"David Fry","CLE","Nick Martinez","TB","3","0.333","0.33","0.33","0.67","0","1","0","0","1","0","2","0.0","0.333","0"
"Jose Caballero","NYY","Tim Mayza","PHI","3","0.333","1.00","0.33","0.67","0","1","0","0","1","1","2","66.7","0.333","0"
"Juan Soto","NYM","Yoshinobu Yamamoto","LAD","3","0.333","0.00","1.00","1.33","0","0","0","1","1","1","4","0.0","0.333","0"
"Jeremy Pena","HOU","Sean Burke","CWS","3","0.333","0.33","0.33","0.67","0","1","0","0","1","1","2","0.0","0.333","0"
"Bo Bichette","NYM","Yoshinobu Yamamoto","LAD","6","0.333","0.40","0.17","0.50","1","1","0","0","1","0","3","16.7","0.429","1"
"Jonathan Aranda","TB","Tanner Bibee","CLE","6","0.333","0.33","0.50","0.83","1","0","0","1","1","2","5","33.3","0.333","0"
"Andrew Benintendi","CWS","Hunter Brown","HOU","9","0.333","0.33","0.44","0.78","1","1","0","1","2","2","7","22.2","0.500","3"
"Ian Happ","CHC","Paul Skenes","PIT","15","0.333","0.56","0.07","0.40","4","1","0","0","1","1","6","46.7","0.476","5"
"Noelvi Marte","CIN","Andre Pallante","STL","13","0.308","0.33","0.23","0.54","2","1","1","0","2","3","7","7.7","0.357","1"
"Yandy Diaz","TB","Tanner Bibee","CLE","13","0.308","0.30","0.31","0.62","2","1","0","1","2","3","8","15.4","0.308","0"
"Junior Caminero","TB","Tanner Bibee","CLE","10","0.300","0.29","0.30","0.60","2","0","0","1","1","2","6","20.0","0.300","0"
"Jared Triolo","PIT","Shota Imanaga","CHC","10","0.300","0.60","0.10","0.40","2","1","0","0","1","0","4","50.0","0.364","1"
"Francisco Lindor","NYM","Yoshinobu Yamamoto","LAD","10","0.300","0.33","0.30","0.60","2","0","0","1","1","1","6","30.0","0.300","0"
"Trea Turner","PHI","Ryan Weathers","NYY","7","0.286","0.29","0.14","0.43","1","1","0","0","1","1","3","0.0","0.375","1"
"Pete Alonso","BAL","Bryce Elder","ATL","14","0.286","0.27","0.29","0.57","2","1","0","1","2","5","8","14.3","0.333","0"
"Luke Raley","SEA","Nathan Eovaldi","TEX","18","0.278","0.40","0.28","0.56","2","2","0","1","3","2","10","38.9","0.278","0"
"Michael Busch","CHC","Paul Skenes","PIT","15","0.267","0.43","0.33","0.60","1","2","0","1","3","1","9","46.7","0.476","6"
"Seiya Suzuki","CHC","Paul Skenes","PIT","15","0.267","0.38","0.20","0.47","3","0","0","1","1","2","7","40.0","0.313","1"
"Nico Hoerner","CHC","Paul Skenes","PIT","15","0.267","0.21","0.20","0.47","3","0","0","1","1","1","7","0.0","0.353","1"
"Bryson Stott","PHI","Ryan Weathers","NYY","4","0.250","0.00","0.75","1.00","0","0","0","1","1","1","4","50.0","0.250","0"
"Tyler Stephenson","CIN","Andre Pallante","STL","8","0.250","0.40","0.13","0.38","1","1","0","0","1","1","3","37.5","0.333","1"
"Cal Raleigh","SEA","Nathan Eovaldi","TEX","20","0.250","0.24","0.20","0.45","3","1","0","1","2","4","9","10.0","0.375","3"
"Spencer Steer","CIN","Andre Pallante","STL","17","0.235","0.25","0.18","0.41","3","0","0","1","1","3","7","23.5","0.381","3"
"Dansby Swanson","CHC","Paul Skenes","PIT","9","0.222","0.25","0.33","0.56","1","0","0","1","1","1","5","44.4","0.417","3"
"Elly De La Cruz","CIN","Andre Pallante","STL","23","0.217","0.26","0.09","0.30","3","2","0","0","2","0","7","17.4","0.308","3"
"Alec Bohm","PHI","Ryan Weathers","NYY","5","0.200","0.20","0.20","0.40","0","1","0","0","1","0","2","0.0","0.200","0"
"Evan Carter","TEX","Bryan Woo","SEA","10","0.200","0.25","0.10","0.30","1","1","0","0","1","1","3","20.0","0.200","0"
"Wyatt Langford","TEX","Bryan Woo","SEA","11","0.182","0.20","0.27","0.45","1","0","0","1","1","3","5","45.5","0.250","1"
"JP Crawford","SEA","Nathan Eovaldi","TEX","23","0.174","0.17","0.17","0.35","2","1","0","1","2","1","8","17.4","0.240","2"
"Edmundo Sosa","PHI","Ryan Weathers","NYY","6","0.167","0.00","0.50","0.67","0","0","0","1","1","1","4","16.7","0.167","0"
"William Contreras","MIL","Ryan Feltner","COL","19","0.158","0.25","0.05","0.21","2","1","0","0","1","1","4","36.8","0.158","0"
"Jake Bauers","MIL","Ryan Feltner","COL","7","0.143","0.20","0.14","0.29","0","1","0","0","1","0","2","28.6","0.333","2"
"Randy Arozarena","SEA","Nathan Eovaldi","TEX","36","0.139","0.21","0.06","0.19","3","2","0","0","2","2","7","36.1","0.179","1"
"Chandler Simpson","TB","Tanner Bibee","CLE","8","0.125","0.13","0.13","0.25","0","1","0","0","1","0","2","0.0","0.200","1"
