Batter,Batter Team,Pitcher,Pitcher Team,AB,Avg,BABIP,ISO,SLG,1B,2B,3B,HR,XBH,RBI,TB,K%,OBP,BB
"Anthony Volpe","NYY","Zebby Matthews","MIN","5","0.400","0.40","0.20","0.60","1","1","0","0","1","0","3","0.0","0.500","1"
"Travis d'Arnaud","LAA","George Kirby","SEA","5","0.400","0.25","0.60","1.00","1","0","0","1","1","1","5","0.0","0.400","0"
"Adley Rutschman","BOS","MacKenzie Gore","TEX","8","0.375","0.60","0.13","0.50","2","1","0","0","1","1","4","37.5","0.444","1"
"Josh Naylor","SEA","Yusei Kikuchi","LAA","8","0.375","0.50","0.13","0.50","2","1","0","0","1","0","4","25.0","0.375","0"
"Taylor Ward","SEA","Yusei Kikuchi","LAA","14","0.357","0.27","0.50","0.86","2","1","0","2","3","4","12","7.1","0.357","0"
"Munetaka Murakami","CWS","Parker Messick","CLE","3","0.333","0.00","1.00","1.33","0","0","0","1","1","1","4","33.3","0.333","0"
"Troy Johnston","COL","Robbie Ray","SD","3","0.333","0.50","0.33","0.67","0","1","0","0","1","0","2","33.3","0.500","1"
"Oneil Cruz","PIT","Logan Henderson","MIL","3","0.333","0.00","1.00","1.33","0","0","0","1","1","1","4","66.7","0.333","0"
"Jake Bauers","MIL","Jared Jones","PIT","3","0.333","0.50","0.33","0.67","0","1","0","0","1","0","2","33.3","0.333","0"
"Braden Montgomery","CWS","Parker Messick","CLE","6","0.333","1.00","0.50","0.83","1","0","0","1","1","1","5","66.7","0.500","2"
"Drake Baldwin","ATL","Shota Imanaga","CHC","6","0.333","0.25","0.67","1.00","0","1","0","1","2","2","6","16.7","0.333","0"
"Agustin Ramirez","MIA","Merrill Kelly","ARI","6","0.333","0.50","0.33","0.67","0","2","0","0","2","2","4","33.3","0.333","0"
"Kyle Stowers","MIA","Merrill Kelly","ARI","6","0.333","0.33","0.67","1.00","0","1","0","1","2","2","6","33.3","0.500","2"
"Vladimir Guerrero Jr.","TOR","Keider Montero","DET","6","0.333","0.40","0.33","0.67","0","2","0","0","2","1","4","16.7","0.333","0"
"Randal Grichuk","CWS","Parker Messick","CLE","9","0.333","0.38","0.22","0.56","1","2","0","0","2","0","5","11.1","0.333","0"
"Cal Raleigh","SEA","Yusei Kikuchi","LAA","10","0.300","0.38","0.10","0.40","2","1","0","0","1","0","4","20.0","0.364","1"
"CJ Abrams","WSH","Zack Wheeler","PHI","27","0.296","0.44","0.30","0.59","2","4","2","0","6","2","16","33.3","0.321","0"
"Francisco Lindor","NYM","Chris Bassitt","BAL","17","0.294","0.31","0.24","0.53","3","1","0","1","2","1","9","17.6","0.333","1"
"Jake McCarthy","COL","Robbie Ray","SD","7","0.286","0.50","0.14","0.43","1","1","0","0","1","1","3","42.9","0.375","1"
"Zach McKinstry","DET","Max Scherzer","TOR","7","0.286","0.40","0.14","0.43","1","1","0","0","1","1","3","28.6","0.375","1"
"Ryan McMahon","NYY","Zebby Matthews","MIN","7","0.286","0.50","0.43","0.71","1","0","0","1","1","2","5","57.1","0.375","1"
"Mike Trout","LAA","George Kirby","SEA","14","0.286","0.60","0.21","0.50","3","0","0","1","1","2","7","57.1","0.444","3"
"Josh Lowe","LAA","George Kirby","SEA","11","0.273","0.30","0.18","0.45","1","2","0","0","2","2","5","18.2","0.357","1"
"Keibert Ruiz","WSH","Zack Wheeler","PHI","30","0.267","0.25","0.37","0.63","3","2","0","3","5","6","19","23.3","0.267","0"
"Oswald Peraza","LAA","George Kirby","SEA","4","0.250","0.00","0.75","1.00","0","0","0","1","1","1","4","25.0","0.250","0"
"Jacob Young","WSH","Zack Wheeler","PHI","8","0.250","0.29","0.13","0.38","1","1","0","0","1","0","3","12.5","0.333","1"
"Ezequiel Tovar","COL","Robbie Ray","SD","8","0.250","0.33","0.13","0.38","1","1","0","0","1","0","3","25.0","0.333","1"
"Austin Martin","MIN","Carlos Rodon","NYY","8","0.250","0.25","0.13","0.38","1","1","0","0","1","1","3","0.0","0.250","0"
"Cody Bellinger","NYY","Zebby Matthews","MIN","8","0.250","0.17","0.38","0.63","1","0","0","1","1","2","5","12.5","0.250","0"
"Colson Montgomery","CWS","Parker Messick","CLE","9","0.222","0.40","0.11","0.33","1","1","0","0","1","2","3","44.4","0.222","0"
"Julio Rodriguez","SEA","Yusei Kikuchi","LAA","18","0.222","0.27","0.17","0.39","3","0","0","1","1","1","7","33.3","0.222","0"
"Randy Arozarena","SEA","Yusei Kikuchi","LAA","28","0.214","0.21","0.32","0.54","3","0","0","3","3","4","15","39.3","0.290","3"
"Cole Carrigg","COL","Robbie Ray","SD","5","0.200","0.00","0.60","0.80","0","0","0","1","1","3","4","40.0","0.333","1"
"Spencer Torkelson","DET","Max Scherzer","TOR","5","0.200","0.50","0.20","0.40","0","1","0","0","1","1","2","60.0","0.200","0"
"Carlos Cortes","ATH","Nick Martinez","TB","5","0.200","0.33","0.20","0.40","0","1","0","0","1","2","2","40.0","0.200","0"
"Zach Neto","LAA","George Kirby","SEA","10","0.200","0.17","0.40","0.60","0","1","0","1","2","2","6","40.0","0.400","3"
"Lawrence Butler","ATH","Nick Martinez","TB","6","0.167","0.00","0.50","0.67","0","0","0","1","1","2","4","33.3","0.167","0"
"Jose Altuve","HOU","Daniel Lynch IV","KC","6","0.167","0.20","0.17","0.33","0","1","0","0","1","0","2","16.7","0.167","0"
"Chase Meidroth","CWS","Parker Messick","CLE","12","0.167","0.22","0.08","0.25","1","1","0","0","1","0","3","25.0","0.167","0"
"Ryan Jeffers","MIN","Carlos Rodon","NYY","12","0.167","0.20","0.25","0.42","1","0","0","1","1","1","5","50.0","0.333","2"
"Tyler Stephenson","CIN","Blake Snell","LAD","8","0.125","0.14","0.13","0.25","0","1","0","0","1","1","2","12.5","0.222","1"
"Jose Siri","LAA","George Kirby","SEA","8","0.125","0.33","0.13","0.25","0","1","0","0","1","0","2","62.5","0.125","0"
"Miguel Vargas","CWS","Parker Messick","CLE","11","0.091","0.00","0.27","0.36","0","0","0","1","1","1","4","18.2","0.167","1"
"James Wood","WSH","Zack Wheeler","PHI","12","0.083","0.00","0.25","0.33","0","0","0","1","1","3","4","58.3","0.267","3"
"Gleyber Torres","DET","Max Scherzer","TOR","13","0.077","0.00","0.23","0.31","0","0","0","1","1","3","4","38.5","0.143","1"
"Javier Baez","DET","Max Scherzer","TOR","17","0.059","0.14","0.06","0.12","0","1","0","0","1","1","2","58.8","0.059","0"
