Batter,Batter Team,Pitcher,Pitcher Team,AB,Avg,BABIP,ISO,SLG,1B,2B,3B,HR,XBH,RBI,TB,K%,OBP,BB
"Jonathan Aranda","TB","Kevin Gausman","TOR","10","0.500","0.57","0.30","0.80","4","0","0","1","1","7","8","30.0","0.455","0"
"Starling Marte","KC","Tyler Mahle","SF","15","0.467","0.50","0.20","0.67","4","3","0","0","3","0","10","6.7","0.467","0"
"Kyle Farmer","ATL","Walker Buehler","SD","9","0.444","0.67","0.33","0.78","1","3","0","0","3","3","7","33.3","0.500","1"
"Connor Wong","BOS","Kyle Bradish","BAL","5","0.400","0.33","0.60","1.00","1","0","0","1","1","2","5","20.0","0.500","2"
"Austin Riley","ATL","Walker Buehler","SD","18","0.389","0.55","0.22","0.61","5","1","0","1","2","3","11","33.3","0.389","0"
"Yandy Diaz","TB","Kevin Gausman","TOR","18","0.389","0.50","0.17","0.56","6","0","0","1","1","4","10","27.8","0.450","2"
"Freddie Freeman","LAD","Zack Wheeler","PHI","57","0.386","0.44","0.23","0.61","15","4","0","3","7","9","35","21.1","0.507","15"
"Taylor Walls","TB","Kevin Gausman","TOR","11","0.364","0.50","0.18","0.55","3","0","1","0","1","1","6","27.3","0.364","0"
"Nathaniel Lowe","CIN","Luis Castillo","SEA","11","0.364","0.43","0.45","0.82","1","2","0","1","3","5","9","36.4","0.429","2"
"Vinnie Pasquantino","KC","Tyler Mahle","SF","3","0.333","0.00","1.00","1.33","0","0","0","1","1","1","4","0.0","0.333","0"
"Brandon Marsh","PHI","Justin Wrobleski","LAD","3","0.333","0.00","1.00","1.33","0","0","0","1","1","3","4","66.7","0.333","0"
"Gleyber Torres","DET","David Peterson","CHC","3","0.333","0.00","1.00","1.33","0","0","0","1","1","2","4","66.7","0.500","1"
"Mike Trout","LAA","Matthew Liberatore","STL","3","0.333","0.50","0.33","0.67","0","1","0","0","1","2","2","33.3","0.333","0"
"Luke Keaschall","MIN","Parker Messick","CLE","6","0.333","0.33","0.17","0.50","1","1","0","0","1","0","3","0.0","0.333","0"
"Kazuma Okamoto","TOR","Drew Rasmussen","TB","6","0.333","1.00","0.50","0.83","1","0","0","1","1","1","5","66.7","0.333","0"
"Austin Martin","MIN","Parker Messick","CLE","6","0.333","0.40","0.17","0.50","1","1","0","0","1","0","3","16.7","0.333","0"
"Luis Rengifo","SD","Reynaldo Lopez","ATL","6","0.333","0.20","0.50","0.83","1","0","0","1","1","3","5","0.0","0.333","0"
"Salvador Perez","KC","Tyler Mahle","SF","6","0.333","0.20","0.50","0.83","1","0","0","1","1","1","5","0.0","0.333","0"
"Jose Trevino","CIN","Luis Castillo","SEA","10","0.300","0.33","0.10","0.40","2","1","0","0","1","0","4","10.0","0.300","0"
"Teoscar Hernandez","LAD","Zack Wheeler","PHI","10","0.300","0.20","0.60","0.90","1","0","0","2","2","4","9","30.0","0.364","1"
"Miguel Rojas","LAD","Zack Wheeler","PHI","32","0.281","0.30","0.25","0.53","6","0","1","2","3","7","17","21.9","0.303","1"
"Ozzie Albies","ATL","Walker Buehler","SD","25","0.280","0.37","0.08","0.36","5","2","0","0","2","0","9","24.0","0.308","1"
"Max Muncy","LAD","Zack Wheeler","PHI","11","0.273","0.20","0.55","0.82","1","0","0","2","2","3","9","36.4","0.429","3"
"Xander Bogaerts","SD","Reynaldo Lopez","ATL","15","0.267","0.31","0.07","0.33","3","1","0","0","1","1","5","13.3","0.267","0"
"Ceddanne Rafaela","BOS","Kyle Bradish","BAL","4","0.250","0.50","0.25","0.50","0","1","0","0","1","0","2","50.0","0.250","0"
"Bryce Harper","PHI","Justin Wrobleski","LAD","4","0.250","0.50","0.25","0.50","0","1","0","0","1","2","2","50.0","0.250","0"
"Matt Olson","ATL","Walker Buehler","SD","8","0.250","0.33","0.13","0.38","1","1","0","0","1","2","3","25.0","0.455","3"
"JJ Bleday","CIN","Luis Castillo","SEA","12","0.250","0.25","0.25","0.50","2","0","0","1","1","1","6","25.0","0.400","3"
"Manny Machado","SD","Reynaldo Lopez","ATL","12","0.250","0.43","0.08","0.33","2","1","0","0","1","0","4","41.7","0.250","0"
"Cedric Mullins","TB","Kevin Gausman","TOR","20","0.250","0.28","0.05","0.30","4","1","0","0","1","0","6","10.0","0.238","0"
"Vladimir Guerrero Jr.","TOR","Drew Rasmussen","TB","27","0.222","0.23","0.19","0.41","3","2","0","1","3","3","11","14.8","0.250","1"
"Carson Kelly","CHC","Framber Valdez","DET","5","0.200","0.50","0.20","0.40","0","1","0","0","1","0","2","60.0","0.200","0"
"Jarren Duran","BOS","Kyle Bradish","BAL","11","0.182","0.20","0.36","0.55","0","1","0","1","2","4","6","45.5","0.182","0"
"Fernando Tatis Jr.","SD","Reynaldo Lopez","ATL","6","0.167","0.00","0.50","0.67","0","0","0","1","1","1","4","0.0","0.167","0"
"Byron Buxton","MIN","Parker Messick","CLE","6","0.167","0.25","0.17","0.33","0","1","0","0","1","0","2","33.3","0.167","0"
"CJ Abrams","WSH","Michael Lorenzen","COL","7","0.143","0.00","0.43","0.57","0","0","0","1","1","3","4","14.3","0.143","0"
"George Springer","TOR","Drew Rasmussen","TB","21","0.095","0.06","0.19","0.29","0","1","0","1","2","1","6","19.0","0.231","4"
"Kyle Tucker","LAD","Zack Wheeler","PHI","11","0.091","0.00","0.27","0.36","0","0","0","1","1","1","4","27.3","0.286","3"
