Batter,Batter Team,Pitcher,Pitcher Team,AB,Avg,BABIP,ISO,SLG,1B,2B,3B,HR,XBH,RBI,TB,K%,OBP,BB
"Pete Crow-Armstrong","CHC","Tyler Phillips","MIA","2","0.500","0.00","1.50","2.00","0","0","0","1","1","2","4","0.0","0.333","0"
"Elly De La Cruz","CIN","Tyler Mahle","ATL","2","0.500","0.00","1.50","2.00","0","0","0","1","1","1","4","50.0","0.667","1"
"Brayan Rocchio","CLE","Ranger Suarez","BOS","2","0.500","0.50","0.50","1.00","0","1","0","0","1","0","2","0.0","0.500","0"
"Jake Bauers","MIL","Andrew Painter","PHI","2","0.500","0.00","1.50","2.00","0","0","0","1","1","3","4","50.0","0.500","0"
"Brandon Lowe","PIT","Kyle Leahy","STL","4","0.500","0.50","1.00","1.50","0","1","0","1","2","1","6","25.0","0.600","1"
"Ryan O'Hearn","PIT","Kyle Leahy","STL","4","0.500","0.50","0.75","1.25","1","0","0","1","1","2","5","25.0","0.600","1"
"Ben Rice","NYY","Ian Seymour","TB","6","0.500","0.33","1.00","1.50","1","0","0","2","2","4","9","16.7","0.500","0"
"Sean Murphy","ATL","Brady Singer","CIN","11","0.455","0.50","0.73","1.18","1","2","0","2","4","5","13","27.3","0.455","0"
"Will Smith","LAD","Nick Pivetta","SD","7","0.429","0.40","0.57","1.00","1","1","0","1","2","4","7","28.6","0.375","0"
"Alec Burleson","STL","Paul Skenes","PIT","20","0.400","0.50","0.05","0.45","7","1","0","0","1","5","9","20.0","0.429","1"
"Freddie Freeman","LAD","Nick Pivetta","SD","41","0.390","0.40","0.29","0.68","9","4","1","2","7","8","28","9.8","0.444","3"
"Oneil Cruz","PIT","Kyle Leahy","STL","8","0.375","0.50","0.38","0.75","2","0","0","1","1","1","6","37.5","0.444","1"
"Taylor Ward","SEA","Grayson Rodriguez","LAA","8","0.375","0.40","0.50","0.88","1","1","0","1","2","1","7","25.0","0.444","1"
"Michael Busch","CHC","Tyler Phillips","MIA","3","0.333","0.33","0.33","0.67","0","1","0","0","1","0","2","0.0","0.333","0"
"Seiya Suzuki","CHC","Tyler Phillips","MIA","3","0.333","0.50","0.33","0.67","0","1","0","0","1","0","2","33.3","0.333","0"
"Brice Turang","MIL","Andrew Painter","PHI","3","0.333","0.33","0.33","0.67","0","1","0","0","1","0","2","0.0","0.333","0"
"Jesus Sanchez","ARI","Tanner Gordon","COL","3","0.333","0.00","1.00","1.33","0","0","0","1","1","1","4","66.7","0.333","0"
"Enrique Hernandez","LAD","Nick Pivetta","SD","6","0.333","0.67","0.17","0.50","1","1","0","0","1","1","3","50.0","0.333","0"
"Bryce Harper","PHI","Bryse Wilson","MIL","6","0.333","0.20","0.50","0.83","1","0","0","1","1","3","5","0.0","0.500","2"
"Ezequiel Tovar","COL","Eduardo Rodriguez","ARI","16","0.313","0.38","0.13","0.44","3","2","0","0","2","2","7","18.8","0.353","1"
"Shohei Ohtani","LAD","Nick Pivetta","SD","16","0.313","0.50","0.50","0.81","1","2","0","2","4","3","13","50.0","0.368","2"
"Dominic Smith","ATL","Brady Singer","CIN","7","0.286","0.25","0.43","0.71","1","0","0","1","1","2","5","28.6","0.444","1"
"Matt Olson","ATL","Brady Singer","CIN","14","0.286","0.33","0.43","0.71","2","0","0","2","2","4","10","42.9","0.444","4"
"Josh Lowe","LAA","Bryan Woo","SEA","11","0.273","0.38","0.09","0.36","2","1","0","0","1","1","4","27.3","0.333","1"
"Luis Campusano","SD","Tyler Glasnow","LAD","4","0.250","0.00","0.75","1.00","0","0","0","1","1","1","4","25.0","0.250","0"
"Victor Scott II","STL","Paul Skenes","PIT","8","0.250","0.40","0.25","0.50","1","0","1","0","1","2","4","37.5","0.222","0"
"Junior Caminero","TB","Cam Schlittler","NYY","12","0.250","0.22","0.25","0.50","2","0","0","1","1","2","6","16.7","0.250","0"
"Ozzie Albies","ATL","Brady Singer","CIN","13","0.231","0.30","0.08","0.31","2","1","0","0","1","0","4","23.1","0.286","1"
"Jordan Walker","STL","Paul Skenes","PIT","9","0.222","0.33","0.33","0.56","1","0","0","1","1","2","5","55.6","0.300","1"
"Austin Riley","ATL","Brady Singer","CIN","9","0.222","0.33","0.33","0.56","1","0","0","1","1","2","5","55.6","0.222","0"
"Austin Hays","SD","Tyler Glasnow","LAD","14","0.214","0.22","0.21","0.43","2","0","0","1","1","1","6","28.6","0.313","2"
"Cedric Mullins","TB","Cam Schlittler","NYY","5","0.200","0.33","0.40","0.60","0","0","1","0","1","0","3","40.0","0.200","0"
"Kyle Karros","COL","Eduardo Rodriguez","ARI","10","0.200","0.20","0.20","0.40","0","2","0","0","2","0","4","0.0","0.273","1"
"Mike Yastrzemski","ATL","Brady Singer","CIN","10","0.200","0.29","0.10","0.30","1","1","0","0","1","1","3","30.0","0.273","1"
"Xander Bogaerts","SD","Tyler Glasnow","LAD","23","0.174","0.25","0.04","0.22","3","1","0","0","1","1","5","30.4","0.296","4"
"Kyle Schwarber","PHI","Bryse Wilson","MIL","6","0.167","0.00","0.50","0.67","0","0","0","1","1","1","4","16.7","0.286","1"
"Max Muncy","LAD","Nick Pivetta","SD","6","0.167","0.20","0.17","0.33","0","1","0","0","1","3","2","16.7","0.444","3"
"Masyn Winn","STL","Paul Skenes","PIT","20","0.150","0.20","0.05","0.20","2","1","0","0","1","0","4","25.0","0.150","0"
"Jazz Chisholm Jr.","NYY","Ian Seymour","TB","7","0.143","0.50","0.29","0.43","0","0","1","0","1","1","3","71.4","0.143","0"
"Kyle Tucker","LAD","Nick Pivetta","SD","14","0.143","0.18","0.07","0.21","1","1","0","0","1","2","3","28.6","0.188","1"
"Teoscar Hernandez","LAD","Nick Pivetta","SD","30","0.133","0.17","0.10","0.23","2","1","1","0","2","7","7","30.0","0.176","2"
"Connor Norby","COL","Eduardo Rodriguez","ARI","8","0.125","0.20","0.13","0.25","0","1","0","0","1","0","2","37.5","0.222","1"
"Fernando Tatis Jr.","SD","Tyler Glasnow","LAD","10","0.100","0.25","0.10","0.20","0","1","0","0","1","1","2","60.0","0.182","1"
"Jake Cronenworth","SD","Tyler Glasnow","LAD","10","0.100","0.17","0.10","0.20","0","1","0","0","1","2","2","50.0","0.167","1"
"Manny Machado","SD","Tyler Glasnow","LAD","11","0.091","0.00","0.27","0.36","0","0","0","1","1","1","4","27.3","0.231","2"
