Batter,Batter Team,Pitcher,Pitcher Team,AB,Avg,BABIP,ISO,SLG,1B,2B,3B,HR,XBH,RBI,TB,K%,OBP,BB
"Josh Naylor","SEA","Ryan Johnson","LAA","2","0.000","0.00","0.00","0.00","0","0","0","0","0","0","0","0.0","0.000","0"
"Victor Robles","SEA","Ryan Johnson","LAA","2","0.000","0.00","0.00","0.00","0","0","0","0","0","0","0","0.0","0.000","0"
"Ryan McMahon","NYY","Bailey Ober","MIN","2","0.000","0.00","0.00","0.00","0","0","0","0","0","0","0","50.0","0.000","0"
"Jake Bauers","MIL","Lake Bachar","PIT","2","0.000","0.00","0.00","0.00","0","0","0","0","0","0","0","50.0","0.000","0"
"Jose Trevino","CIN","Yoshinobu Yamamoto","LAD","2","0.000","0.00","0.00","0.00","0","0","0","0","0","0","0","50.0","0.000","0"
"Adam Frazier","LAA","Logan Gilbert","SEA","2","0.000","0.00","0.00","0.00","0","0","0","0","0","0","0","0.0","0.000","0"
"Ketel Marte","ARI","Janson Junk","MIA","2","0.000","0.00","0.00","0.00","0","0","0","0","0","0","0","50.0","0.333","1"
"Francisco Lindor","NYM","Shane Baz","BAL","2","0.000","0.00","0.00","0.00","0","0","0","0","0","0","0","0.0","0.333","1"
"Javier Baez","DET","Braydon Fisher","TOR","2","0.000","0.00","0.00","0.00","0","0","0","0","0","0","0","0.0","0.000","0"
"Max Muncy","LAD","Rhett Lowder","CIN","2","0.000","0.00","0.00","0.00","0","0","0","0","0","0","0","50.0","0.000","0"
"George Springer","TOR","Drew Anderson","DET","2","0.000","0.00","0.00","0.00","0","0","0","0","0","0","0","0.0","0.000","0"
"Paul Goldschmidt","NYY","Bailey Ober","MIN","2","0.000","0.00","0.00","0.00","0","0","0","0","0","0","0","50.0","0.000","0"
"Munetaka Murakami","CWS","Foster Griffin","CLE","3","0.000","0.00","0.00","0.00","0","0","0","0","0","0","0","66.7","0.000","0"
"Jackson Merrill","SD","Kyle Freeland","COL","3","0.000","0.00","0.00","0.00","0","0","0","0","0","0","0","33.3","0.000","0"
"Héctor Rodríguez","CIN","Yoshinobu Yamamoto","LAD","3","0.000","0.00","0.00","0.00","0","0","0","0","0","0","0","33.3","0.000","0"
"Carlos Jorge","CIN","Yoshinobu Yamamoto","LAD","3","0.000","0.00","0.00","0.00","0","0","0","0","0","0","0","33.3","0.000","0"
"Dillon Dingler","DET","Braydon Fisher","TOR","3","0.000","0.00","0.00","0.00","0","0","0","0","0","0","0","0.0","0.000","0"
"Victor Mesa Jr.","TB","Jack Perkins","ATH","3","0.000","0.00","0.00","0.00","0","0","0","0","0","0","0","0.0","0.000","0"
"Juan Brito","CIN","Yoshinobu Yamamoto","LAD","3","0.000","0.00","0.00","0.00","0","0","0","0","0","0","0","33.3","0.000","0"
"Francisco Alvarez","NYM","Shane Baz","BAL","3","0.000","0.00","0.00","0.00","0","0","0","0","0","0","0","0.0","0.000","0"
"Royce Lewis","MIN","Max Fried","NYY","3","0.000","0.00","0.00","0.00","0","0","0","0","0","0","0","33.3","0.000","0"
"Brandon Lowe","PIT","Jacob Misiorowski","MIL","3","0.000","0.00","0.00","0.00","0","0","0","0","0","0","0","66.7","0.000","0"
"Ian Happ","CHC","Martin Perez","ATL","3","0.000","0.00","0.00","0.00","0","0","0","0","0","1","0","33.3","0.000","0"
"Jake Mangum","PIT","Jacob Misiorowski","MIL","3","0.000","0.00","0.00","0.00","0","0","0","0","0","0","0","66.7","0.000","0"
"Nico Hoerner","CHC","Martin Perez","ATL","3","0.000","0.00","0.00","0.00","0","0","0","0","0","0","0","66.7","0.000","0"
"Taylor Ward","SEA","Ryan Johnson","LAA","3","0.000","0.00","0.00","0.00","0","0","0","0","0","0","0","33.3","0.000","0"
"Carson Kelly","CHC","Martin Perez","ATL","3","0.000","0.00","0.00","0.00","0","0","0","0","0","0","0","33.3","0.000","0"
"Shay Whitcomb","SF","Andre Pallante","STL","4","0.000","0.00","0.00","0.00","0","0","0","0","0","0","0","25.0","0.000","0"
"Grant McCray","SF","Andre Pallante","STL","4","0.000","0.00","0.00","0.00","0","0","0","0","0","0","0","100.0","0.000","0"
"Zack Gelof","ATH","Griffin Jax","TB","4","0.000","0.00","0.00","0.00","0","0","0","0","0","0","0","50.0","0.000","0"
"Henry Davis","PIT","Jacob Misiorowski","MIL","4","0.000","0.00","0.00","0.00","0","0","0","0","0","0","0","25.0","0.000","0"
"Josh Jung","TEX","Patrick Sandoval","BOS","4","0.000","0.00","0.00","0.00","0","0","0","0","0","0","0","50.0","0.000","0"
"Jared Triolo","PIT","Jacob Misiorowski","MIL","4","0.000","0.00","0.00","0.00","0","0","0","0","0","0","0","25.0","0.200","1"
"JJ Bleday","CIN","Yoshinobu Yamamoto","LAD","4","0.000","0.00","0.00","0.00","0","0","0","0","0","0","0","50.0","0.200","1"
"Taylor Trammell","HOU","Michael Wacha","KC","4","0.000","0.00","0.00","0.00","0","0","0","0","0","0","0","25.0","0.000","0"
"Jarren Duran","BOS","Jacob deGrom","TEX","5","0.000","0.00","0.00","0.00","0","0","0","0","0","0","0","60.0","0.167","0"
"Ryan Kreidler","MIN","Max Fried","NYY","5","0.000","0.00","0.00","0.00","0","0","0","0","0","0","0","40.0","0.000","0"
"Jose Siri","LAA","Logan Gilbert","SEA","5","0.000","0.00","0.00","0.00","0","0","0","0","0","0","0","40.0","0.000","0"
"Ha-Seong Kim","ATL","Kevin Gausman","CHC","6","0.000","0.00","0.00","0.00","0","0","0","0","0","0","0","16.7","0.000","0"
"Tyler Stephenson","CIN","Yoshinobu Yamamoto","LAD","6","0.000","0.00","0.00","0.00","0","0","0","0","0","0","0","83.3","0.000","0"
"Victor Caratini","MIN","Max Fried","NYY","7","0.000","0.00","0.00","0.00","0","0","0","0","0","0","0","0.0","0.222","1"
"Oneil Cruz","PIT","Jacob Misiorowski","MIL","8","0.000","0.00","0.00","0.00","0","0","0","0","0","0","0","75.0","0.000","0"
"James Wood","WSH","Cristopher Sanchez","PHI","11","0.000","0.00","0.00","0.00","0","0","0","0","0","0","0","27.3","0.083","1"
"Dominic Smith","ATL","Kevin Gausman","CHC","13","0.000","0.00","0.00","0.00","0","0","0","0","0","1","0","30.8","0.067","1"
