Batter,Batter Team,Pitcher,Pitcher Team,AB,Avg,BABIP,ISO,SLG,1B,2B,3B,HR,XBH,RBI,TB,K%,OBP,BB
"Francisco Lindor","NYM","Kevin Gausman","TOR","11","0.364","0.38","0.36","0.73","2","1","0","1","2","2","8","18.2","0.462","2"
"Alex Bregman","CHC","JP Sears","SD","20","0.350","0.29","0.40","0.75","3","2","0","2","4","5","15","5.0","0.409","2"
"TJ Rumfield","COL","Eury Perez","MIA","3","0.333","0.00","1.00","1.33","0","0","0","1","1","1","4","33.3","0.333","0"
"Otto Lopez","MIA","Tanner Gordon","COL","3","0.333","0.00","1.00","1.33","0","0","0","1","1","1","4","0.0","0.333","0"
"Ryan Kreidler","MIN","Mike Burrows","HOU","3","0.333","0.00","1.00","1.33","0","0","0","1","1","3","4","0.0","0.333","0"
"Edouard Julien","COL","Eury Perez","MIA","3","0.333","0.50","0.33","0.67","0","1","0","0","1","0","2","33.3","0.333","0"
"Miguel Andujar","SD","Matthew Boyd","CHC","3","0.333","0.33","0.33","0.67","0","1","0","0","1","1","2","0.0","0.600","2"
"Gunnar Henderson","BAL","Erick Fedde","CWS","6","0.333","0.25","0.50","0.83","1","0","0","1","1","2","5","16.7","0.500","2"
"Gabriel Moreno","ARI","Landen Roupp","SF","6","0.333","0.25","0.67","1.00","0","1","0","1","2","3","6","16.7","0.333","0"
"JP Crawford","SEA","Jose Soriano","LAA","15","0.333","0.38","0.20","0.53","2","3","0","0","3","2","8","13.3","0.375","1"
"Pete Alonso","BAL","Erick Fedde","CWS","24","0.333","0.35","0.17","0.50","4","4","0","0","4","2","12","8.3","0.469","6"
"Jared Triolo","PIT","Cristopher Sanchez","PHI","10","0.300","0.43","0.10","0.40","2","1","0","0","1","1","4","30.0","0.364","1"
"Xander Bogaerts","SD","Matthew Boyd","CHC","20","0.300","0.31","0.20","0.50","4","1","0","1","2","4","10","15.0","0.364","2"
"Marcell Ozuna","PIT","Cristopher Sanchez","PHI","17","0.294","0.45","0.06","0.35","4","1","0","0","1","0","6","35.3","0.333","1"
"Jackson Merrill","SD","Matthew Boyd","CHC","7","0.286","0.33","0.14","0.43","1","1","0","0","1","1","3","14.3","0.250","0"
"Ezequiel Tovar","COL","Eury Perez","MIA","7","0.286","0.20","0.57","0.86","0","1","0","1","2","2","6","14.3","0.286","0"
"Corey Seager","TEX","Tanner Bibee","CLE","14","0.286","0.31","0.07","0.36","3","1","0","0","1","2","5","7.1","0.333","1"
"Freddy Fermin","SD","Matthew Boyd","CHC","11","0.273","0.43","0.09","0.36","2","1","0","0","1","2","4","36.4","0.273","0"
"Jake McCarthy","COL","Eury Perez","MIA","4","0.250","0.00","0.75","1.00","0","0","0","1","1","1","4","25.0","0.400","1"
"Freddie Freeman","LAD","Jeffrey Springs","ATH","4","0.250","0.00","0.75","1.00","0","0","0","1","1","2","4","50.0","0.400","1"
"Ty France","SD","Matthew Boyd","CHC","8","0.250","0.29","0.13","0.38","1","1","0","0","1","3","3","12.5","0.400","1"
"Michael Massey","KC","Griffin Jax","TB","9","0.222","0.22","0.11","0.33","1","1","0","0","1","0","3","0.0","0.222","0"
"Corbin Carroll","ARI","Landen Roupp","SF","9","0.222","0.25","0.22","0.44","1","0","1","0","1","0","4","11.1","0.222","0"
"Josh Jung","TEX","Tanner Bibee","CLE","9","0.222","0.25","0.11","0.33","1","1","0","0","1","0","3","11.1","0.222","0"
"Josh Lowe","LAA","Bryan Woo","SEA","9","0.222","0.33","0.11","0.33","1","1","0","0","1","1","3","33.3","0.222","0"
"Shohei Ohtani","LAD","Jeffrey Springs","ATH","9","0.222","0.22","0.22","0.44","1","0","1","0","1","1","4","0.0","0.300","1"
"Yordan Alvarez","HOU","Joe Ryan","MIN","18","0.222","0.10","0.50","0.72","1","0","0","3","3","7","13","27.8","0.300","1"
"Isaac Paredes","HOU","Joe Ryan","MIN","14","0.214","0.25","0.21","0.43","2","0","0","1","1","1","6","35.7","0.267","0"
"Rhys Hoskins","CLE","Jacob deGrom","TEX","24","0.208","0.33","0.08","0.29","3","2","0","0","2","0","7","37.5","0.345","5"
"Elly De La Cruz","CIN","Brandon Sproat","MIL","5","0.200","0.33","0.20","0.40","0","1","0","0","1","1","2","40.0","0.200","0"
"Michael Harris II","ATL","Matthew Liberatore","STL","5","0.200","0.20","0.20","0.40","0","1","0","0","1","0","2","0.0","0.200","0"
"Taylor Walls","TB","Noah Cameron","KC","5","0.200","0.25","0.20","0.40","0","1","0","0","1","0","2","20.0","0.200","0"
"Christian Walker","HOU","Joe Ryan","MIN","10","0.200","0.25","0.30","0.50","1","0","0","1","1","1","5","50.0","0.273","0"
"Joey Bart","ATL","Matthew Liberatore","STL","6","0.167","0.00","0.50","0.67","0","0","0","1","1","1","4","50.0","0.167","0"
"Logan O'Hoppe","LAA","Bryan Woo","SEA","13","0.154","0.22","0.08","0.23","1","1","0","0","1","0","3","30.8","0.154","0"
"Jasson Dominguez","NYY","Tarik Skubal","DET","8","0.125","0.00","0.38","0.50","0","0","0","1","1","2","4","50.0","0.125","0"
"Salvador Perez","KC","Griffin Jax","TB","20","0.100","0.13","0.05","0.15","1","1","0","0","1","2","3","25.0","0.182","1"
"Teoscar Hernandez","LAD","Jeffrey Springs","ATH","11","0.091","0.14","0.09","0.18","0","1","0","0","1","0","2","36.4","0.091","0"
