Batter,Batter Team,Pitcher,Pitcher Team,AB,Avg,BABIP,ISO,SLG,1B,2B,3B,HR,XBH,RBI,TB,K%,OBP,BB
"Riley Greene","DET","Brandon Eisert","CWS","5","0.200","0.25","0.20","0.40","0","1","0","0","1","0","2","20.0","0.200","0"
"Jake Burger","TEX","Randy Vasquez","SD","5","0.200","0.20","0.20","0.40","0","1","0","0","1","1","2","0.0","0.200","0"
"Marcell Ozuna","PIT","Kyle Freeland","COL","15","0.200","0.17","0.20","0.40","2","0","0","1","1","1","6","13.3","0.200","0"
"Andrew Benintendi","CWS","Tarik Skubal","DET","20","0.200","0.21","0.05","0.25","3","1","0","0","1","1","5","5.0","0.238","1"
"Andrew Vaughn","MIL","Martin Perez","ATL","11","0.182","0.13","0.27","0.45","1","0","0","1","1","2","5","18.2","0.250","1"
"Xander Bogaerts","SD","Jacob deGrom","TEX","6","0.167","0.17","0.17","0.33","0","1","0","0","1","0","2","0.0","0.167","0"
"Fernando Tatis Jr.","SD","Jacob deGrom","TEX","7","0.143","0.25","0.14","0.29","0","1","0","0","1","0","2","42.9","0.250","1"
"Cam Smith","HOU","Tanner Bibee","CLE","8","0.125","0.33","0.13","0.25","0","1","0","0","1","2","2","62.5","0.125","0"
"Alex Bregman","CHC","Kevin Gausman","TOR","17","0.118","0.11","0.18","0.29","1","0","0","1","1","2","5","47.1","0.111","0"
"Isaac Paredes","HOU","Tanner Bibee","CLE","9","0.111","0.00","0.33","0.44","0","0","0","1","1","1","4","33.3","0.111","0"
"Ian Happ","CHC","Kevin Gausman","TOR","10","0.100","0.20","0.20","0.30","0","0","1","0","1","1","3","50.0","0.250","2"
