Batter,Batter Team,Pitcher,Pitcher Team,AB,Avg,BABIP,ISO,SLG,1B,2B,3B,HR,XBH,RBI,TB,K%,OBP,BB
"Ryan Jeffers","MIN","Logan Gilbert","SEA","8","0.375","0.29","0.38","0.75","2","0","0","1","1","2","6","12.5","0.333","0"
"Marcell Ozuna","PIT","Andrew Abbott","CIN","8","0.375","0.33","0.38","0.75","2","0","0","1","1","1","6","12.5","0.545","3"
"Alex Bregman","CHC","Max Fried","NYY","16","0.375","0.42","0.19","0.56","5","0","0","1","1","3","9","25.0","0.450","3"
"Austin Riley","ATL","Miles Mikolas","WSH","20","0.350","0.35","0.20","0.55","5","1","0","1","2","2","11","10.0","0.381","1"
"Esmerlyn Valdez","PIT","Andrew Abbott","CIN","3","0.333","0.00","1.00","1.33","0","0","0","1","1","1","4","33.3","0.333","0"
"Joc Pederson","TEX","Ronel Blanco","HOU","3","0.333","0.00","1.00","1.33","0","0","0","1","1","2","4","0.0","0.500","1"
"Jake Burger","TEX","Ronel Blanco","HOU","6","0.333","0.50","0.17","0.50","1","1","0","0","1","0","3","33.3","0.333","0"
"Yainer Diaz","HOU","Jacob deGrom","TEX","9","0.333","0.29","0.33","0.67","2","0","0","1","1","3","6","11.1","0.333","0"
"Carson Kelly","CHC","Max Fried","NYY","9","0.333","0.50","0.11","0.44","2","1","0","0","1","3","4","33.3","0.400","1"
"Jacob Wilson","ATH","Framber Valdez","DET","12","0.333","0.40","0.08","0.42","3","1","0","0","1","0","5","16.7","0.333","0"
"Jeremy Pena","HOU","Jacob deGrom","TEX","13","0.308","0.38","0.31","0.62","2","1","0","1","2","1","8","30.8","0.308","0"
"TJ Friedl","CIN","Braxton Ashcraft","PIT","7","0.286","0.29","0.29","0.57","0","2","0","0","2","0","4","0.0","0.545","3"
"Nico Hoerner","CHC","Max Fried","NYY","7","0.286","0.29","0.29","0.57","1","0","1","0","1","0","4","0.0","0.286","0"
"Luis Rengifo","SD","Tyler Mahle","SF","7","0.286","0.20","0.57","0.86","0","1","0","1","2","3","6","14.3","0.375","1"
"Amed Rosario","NYY","David Peterson","CHC","7","0.286","0.33","0.14","0.43","1","1","0","0","1","0","3","14.3","0.286","0"
"Lawrence Butler","ATH","Framber Valdez","DET","4","0.250","0.33","0.25","0.50","0","1","0","0","1","0","2","25.0","0.400","0"
"Jesus Sanchez","TOR","Matthew Liberatore","STL","4","0.250","0.00","0.75","1.00","0","0","0","1","1","1","4","0.0","0.250","0"
"Bryce Harper","PHI","Shane Baz","BAL","4","0.250","0.33","0.25","0.50","0","1","0","0","1","2","2","25.0","0.400","1"
"Willy Adames","SF","Walker Buehler","SD","12","0.250","0.43","0.08","0.33","2","1","0","0","1","1","4","41.7","0.250","0"
"Dominic Smith","ATL","Miles Mikolas","WSH","12","0.250","0.38","0.08","0.33","2","1","0","0","1","1","4","33.3","0.250","0"
"Mike Yastrzemski","ATL","Miles Mikolas","WSH","12","0.250","0.38","0.17","0.42","1","2","0","0","2","2","5","33.3","0.308","1"
"Jose Altuve","HOU","Jacob deGrom","TEX","16","0.250","0.13","0.56","0.81","1","0","0","3","3","4","13","31.3","0.250","0"
"Matt Olson","ATL","Miles Mikolas","WSH","17","0.235","0.14","0.47","0.71","0","2","0","2","4","4","12","5.9","0.235","0"
"Luis Arraez","SF","Walker Buehler","SD","13","0.231","0.25","0.08","0.31","2","1","0","0","1","1","4","7.7","0.231","0"
"Pete Alonso","BAL","Cristopher Sanchez","PHI","27","0.222","0.33","0.15","0.37","4","1","0","1","2","2","10","40.7","0.222","0"
"Jonah Heim","ATH","Framber Valdez","DET","32","0.219","0.22","0.22","0.44","4","1","0","2","3","5","14","25.0","0.257","2"
"Ozzie Albies","ATL","Miles Mikolas","WSH","23","0.217","0.19","0.13","0.35","4","0","0","1","1","2","8","8.7","0.269","2"
"Ronald Acuna Jr.","ATL","Miles Mikolas","WSH","24","0.208","0.24","0.04","0.25","4","1","0","0","1","0","6","12.5","0.240","1"
"Joey Bart","ATL","Miles Mikolas","WSH","5","0.200","0.00","0.60","0.80","0","0","0","1","1","2","4","20.0","0.375","2"
"Jose Trevino","CIN","Braxton Ashcraft","PIT","5","0.200","0.25","0.20","0.40","0","1","0","0","1","0","2","20.0","0.200","0"
"Jazz Chisholm Jr.","NYY","David Peterson","CHC","15","0.200","0.30","0.07","0.27","2","1","0","0","1","1","4","33.3","0.333","1"
"Trevor Larnach","MIN","Logan Gilbert","SEA","11","0.182","0.20","0.09","0.27","1","1","0","0","1","0","3","9.1","0.182","0"
"Christian Vazquez","HOU","Jacob deGrom","TEX","11","0.182","0.25","0.09","0.27","1","1","0","0","1","1","3","27.3","0.182","0"
"CJ Abrams","WSH","Reynaldo Lopez","ATL","7","0.143","0.00","0.43","0.57","0","0","0","1","1","1","4","57.1","0.333","2"
"Michael Conforto","CHC","Max Fried","NYY","23","0.130","0.23","0.04","0.17","2","1","0","0","1","1","4","43.5","0.259","3"
"Victor Caratini","MIN","Logan Gilbert","SEA","16","0.125","0.08","0.19","0.31","1","0","0","1","1","2","5","12.5","0.125","0"
"Henry Davis","PIT","Andrew Abbott","CIN","10","0.100","0.00","0.30","0.40","0","0","0","1","1","1","4","20.0","0.100","0"
"Seiya Suzuki","CHC","Max Fried","NYY","11","0.091","0.17","0.09","0.18","0","1","0","0","1","0","2","45.5","0.091","0"
"Christian Walker","HOU","Jacob deGrom","TEX","24","0.083","0.00","0.25","0.33","0","0","0","2","2","2","8","41.7","0.083","0"
